StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,fam_biden,fam_trump,fam_zuck,fam_musk,fav_biden_1,fav_trump_1,fav_zuck_1,fav_musk_1,t1_biden_1,t1_trump_1,t1_zuck_1,t1_musk_1,t2_biden_1,t2_trump_1,t2_zuck_1,t2_musk_1,Q1,Q2,Q3,Q4,Q5,transaction_id
2024-07-30 10:18:52,2024-07-30 10:22:40,IP Address,107.127.0.136,100,227,True,2024-07-30 10:22:40,R_6stopQrh6H48Cyt,,,,,32.7797,-96.8022,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,8,0,3,3,Male,72,Independent,Neither liberal nor conservative,None of the above,3SFQnNSDA4e8iPrl2eHiT9
2024-07-30 10:22:22,2024-07-30 10:22:42,IP Address,24.119.186.235,100,20,True,2024-07-30 10:22:43,R_33vUrihQlR196y0,,,,,33.4812,-94.0708,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am NOT very familiar with Mark Zuckerberg and CANNOT recognize him by face,I am NOT very familiar with Elon Musk and CANNOT recognize him by face,,,,,,,,,,,,,,,,,,31XqnrS88jhqzTVRsocTPh
2024-07-30 10:22:33,2024-07-30 10:22:47,IP Address,68.103.202.16,100,14,True,2024-07-30 10:22:48,R_3Qa2I1KQ39fZsod,,,,,37.747,-97.3571,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am NOT very familiar with Mark Zuckerberg and CANNOT recognize him by face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,,,,,,,,,,6Kkhmz4zu7Mqpec5ZcP80k
2024-07-30 10:22:56,2024-07-30 10:23:12,IP Address,172.59.68.223,100,16,True,2024-07-30 10:23:13,R_5DNL0eLZY9ZaWbv,,,,,30.3668,-81.5873,anonymous,EN,I am NOT very familiar with Joe Biden and CANNOT recognize him by face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,,,,,,,,,,1EGDkO9taA8oq6O4Gdp47W
2024-07-30 10:19:06,2024-07-30 10:23:12,IP Address,107.193.244.56,100,246,True,2024-07-30 10:23:13,R_56QyrNYfSIxyPWV,,,,,28.016,-80.6727,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,0,10,0,10,,,,,Female,72,Republican,Conservative,None of the above,7zaOWnY9PPlGg7Lk1VlFHv
2024-07-30 10:22:55,2024-07-30 10:23:14,IP Address,68.32.209.72,100,18,True,2024-07-30 10:23:14,R_3DIN6Rz5wVaNR4l,,,,,42.3575,-83.2162,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am NOT very familiar with Elon Musk and CANNOT recognize him by face,,,,,,,,,,,,,,,,,,3SKrLGbR0PnutQnpG5EDkF
2024-07-30 10:22:45,2024-07-30 10:23:57,IP Address,72.21.79.13,100,71,True,2024-07-30 10:23:58,R_3qaGs9hQ5NtedfA,,,,,44.7561,-108.7773,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,0,10,0,4,,,,,,,,,Female,68,Republican,Conservative,None of the above,0bXts0i2GW0Dr800TRUEJ0
2024-07-30 10:21:06,2024-07-30 10:23:57,IP Address,38.91.107.115,100,171,True,2024-07-30 10:23:58,R_5JVlDcxRzj8pWNZ,,,,,25.7689,-80.1946,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,9,6,9,8,,,,,Male,28,Democrat,Liberal,Finance,0fLgQeX4lTVNlf50uM95Qu
2024-07-30 10:21:12,2024-07-30 10:24:00,IP Address,69.207.32.171,100,168,True,2024-07-30 10:24:00,R_1o0eCOdu5NeUNkh,,,,,43.0037,-78.8496,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,7,0,3,3,Male,81,Democrat,Neither liberal nor conservative,N/A,3oH8SPuQmGWSiQP3XX5C89
2024-07-30 10:23:43,2024-07-30 10:24:05,IP Address,169.156.16.220,100,21,True,2024-07-30 10:24:05,R_51ocgm8nv4rkM5U,,,,,39.303,-76.6062,anonymous,EN,I am NOT very familiar with Joe Biden and CANNOT recognize him by face,I am NOT very familiar with Donald Trump and CANNOT recognize him by face,I am NOT very familiar with Mark Zuckerberg and CANNOT recognize him by face,I am NOT very familiar with Elon Musk and CANNOT recognize him by face,,,,,,,,,,,,,,,,,,2Gg5gEGuRaETWpVBV6RLTT
2024-07-30 10:24:12,2024-07-30 10:24:26,IP Address,209.251.83.89,100,14,True,2024-07-30 10:24:27,R_5hQkohtFDi3hGC6,,,,,42.7858,-87.9878,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am NOT very familiar with Elon Musk and CANNOT recognize him by face,,,,,,,,,,,,,,,,,,7umSB7tNltcKv4LLPuXjr4
2024-07-30 10:24:17,2024-07-30 10:24:39,IP Address,24.101.0.254,100,22,True,2024-07-30 10:24:40,R_37WcxoLq6FjkmOJ,,,,,41.022,-80.6659,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am NOT very familiar with Elon Musk and CANNOT recognize him by face,,,,,,,,,,,,,,,,,,0ZXRozfIUFAwOlYPiBEbaw
2024-07-30 10:23:07,2024-07-30 10:25:38,IP Address,64.191.62.84,100,150,True,2024-07-30 10:25:38,R_3JWoLvIoRJcD1sP,,,,,33.5604,-83.1674,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,0,7,3,9,Female,64,Republican,Conservative,N/A,0r0bkhJS9leG7dEl6KZA6Z
2024-07-30 10:24:22,2024-07-30 10:25:58,IP Address,68.9.235.129,100,95,True,2024-07-30 10:25:58,R_10NxjAtfSAXWKJ8,,,,,41.7689,-71.4758,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,3,8,5,7,,,,,,,,,Female,55,Independent,Neither liberal nor conservative,N/A,0LVTMJmU7vJ9kbw03qJozt
2024-07-30 10:23:35,2024-07-30 10:26:30,IP Address,104.3.177.127,100,175,True,2024-07-30 10:26:30,R_3Et5SLqS5VhtWnr,,,,,30.3668,-81.5873,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,8,0,7,1,,,,,Female,65,Democrat,Liberal,N/A,7zKeqNP7GoHRLrVVl8Rm6x
2024-07-30 10:26:26,2024-07-30 10:26:36,IP Address,99.145.50.68,100,9,True,2024-07-30 10:26:36,R_3keFQ0fXXAeFf8d,,,,,41.6904,-87.6157,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am NOT very familiar with Elon Musk and CANNOT recognize him by face,,,,,,,,,,,,,,,,,,6xXlHmepBm5XPYML7CN6Qz
2024-07-30 10:23:40,2024-07-30 10:26:48,IP Address,75.103.142.172,100,188,True,2024-07-30 10:26:49,R_3ASBsNIvKlcojnr,,,,,39.4458,-86.9675,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,6,0,5,2,,,,,Female,58,Independent,Neither liberal nor conservative,N/A,0hOr4vu0G2HhoLwSqQmW0P
2024-07-30 10:25:53,2024-07-30 10:26:51,IP Address,96.61.90.154,100,57,True,2024-07-30 10:26:51,R_5KdJKLaU5lFqbTf,,,,,43.3566,-71.2424,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,6,10,6,6,,,,,,,,,Female,20,Independent,Neither liberal nor conservative,None of the above,4027pSpkevMBFw4F5l9IJL
2024-07-30 10:24:41,2024-07-30 10:27:05,IP Address,162.192.236.168,100,144,True,2024-07-30 10:27:06,R_3L0YtrrxInSNS6N,,,,,35.6211,-97.4757,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,1,1,5,4,Male,68,Independent,Neither liberal nor conservative,N/A,0bqGQVj4ELEwGEYv91Pmzr
2024-07-30 10:28:30,2024-07-30 10:28:39,IP Address,73.19.80.149,100,9,True,2024-07-30 10:28:40,R_1fjzvdjGADWLbgS,,,,,47.3236,-122.3187,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am NOT very familiar with Donald Trump and CANNOT recognize him by face,I am NOT very familiar with Mark Zuckerberg and CANNOT recognize him by face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,,,,,,,,,,4CBIM1mCFksRSP6nJ6EjEC
2024-07-30 10:28:35,2024-07-30 10:28:50,IP Address,174.247.11.231,100,14,True,2024-07-30 10:28:51,R_7X6Y6lTQ3tXSLvQ,,,,,35.2916,-80.8201,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am NOT very familiar with Donald Trump and CANNOT recognize him by face,I am NOT very familiar with Mark Zuckerberg and CANNOT recognize him by face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,,,,,,,,,,44TquWym9P18N1RXCUWklC
2024-07-30 10:29:05,2024-07-30 10:29:12,IP Address,73.150.6.221,100,6,True,2024-07-30 10:29:12,R_7dH6uGmdaWP9DIy,,,,,40.8022,-74.1914,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am NOT very familiar with Donald Trump and CANNOT recognize him by face,I am NOT very familiar with Mark Zuckerberg and CANNOT recognize him by face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,,,,,,,,,,59dkEQsmsf1XNHHXnnurPU
2024-07-30 10:29:32,2024-07-30 10:29:36,IP Address,172.126.23.211,100,4,True,2024-07-30 10:29:37,R_6Dj5dJOmYqQkmaA,,,,,32.7368,-96.9068,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am NOT very familiar with Mark Zuckerberg and CANNOT recognize him by face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,,,,,,,,,,5rvmN2OovbVaqYtHG5GQyB
2024-07-30 10:27:29,2024-07-30 10:29:38,IP Address,50.35.45.202,100,128,True,2024-07-30 10:29:38,R_7sySo4eAwlp4Ko9,,,,,47.6722,-122.1257,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,10,0,0,0,Female,49,Democrat,Liberal,None of the above,1ubWGos2VH06AlIsrvMXeB
2024-07-30 10:27:59,2024-07-30 10:29:45,IP Address,76.84.40.24,100,106,True,2024-07-30 10:29:46,R_3DA9xtOO9PgpPAf,,,,,40.7869,-96.6962,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,5,5,5,5,,,,,Female,20,Democrat,Decline to answer,None of the above,4YLJWQRnJudRZRjYlizvjr
2024-07-30 10:29:52,2024-07-30 10:30:01,IP Address,99.12.150.65,100,9,True,2024-07-30 10:30:02,R_1QgbdU8JnSaK5Al,,,,,33.8907,-84.7,anonymous,EN,I am NOT very familiar with Joe Biden and CANNOT recognize him by face,I am familiar with Donald Trump and can recognize him by name and face,I am NOT very familiar with Mark Zuckerberg and CANNOT recognize him by face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,,,,,,,,,,7FhUK8JYnYWrx0yBPpYdVv
2024-07-30 10:30:01,2024-07-30 10:30:07,IP Address,184.92.194.201,100,6,True,2024-07-30 10:30:08,R_6y2fwOp3xRcawXw,,,,,39.3644,-94.3634,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am NOT very familiar with Donald Trump and CANNOT recognize him by face,I am NOT very familiar with Mark Zuckerberg and CANNOT recognize him by face,I am NOT very familiar with Elon Musk and CANNOT recognize him by face,,,,,,,,,,,,,,,,,,6ErAQq9v8pqJi8popMW4RN
2024-07-30 10:30:22,2024-07-30 10:30:29,IP Address,71.205.164.43,100,7,True,2024-07-30 10:30:29,R_1Un3mLntdBhdhmN,,,,,40.4102,-104.7584,anonymous,EN,I am NOT very familiar with Joe Biden and CANNOT recognize him by face,I am NOT very familiar with Donald Trump and CANNOT recognize him by face,I am NOT very familiar with Mark Zuckerberg and CANNOT recognize him by face,I am NOT very familiar with Elon Musk and CANNOT recognize him by face,,,,,,,,,,,,,,,,,,1A7pHBpkkRisnA9QslEeAL
2024-07-30 10:30:45,2024-07-30 10:30:52,IP Address,98.199.120.84,100,7,True,2024-07-30 10:30:53,R_7xz4QLoBsxXBVYC,,,,,29.6498,-95.5174,anonymous,EN,I am NOT very familiar with Joe Biden and CANNOT recognize him by face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,,,,,,,,,,7ajfSCCJRl49l2INKsVBWw
2024-07-30 10:30:06,2024-07-30 10:31:04,IP Address,72.196.2.251,100,57,True,2024-07-30 10:31:04,R_66lIF6rilGH6JMx,,,,,41.2442,-95.9599,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,10,0,8,8,,,,,,,,,Female,61,Independent,Neither liberal nor conservative,N/A,578faz4Ev19Rtg4MRDMZvJ
2024-07-30 10:30:47,2024-07-30 10:31:13,IP Address,73.208.143.214,100,26,True,2024-07-30 10:31:14,R_5poL9YN5C0FwCvq,,,,,42.4655,-88.1162,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am NOT very familiar with Elon Musk and CANNOT recognize him by face,,,,,,,,,,,,,,,,,,0MMMyhqpJnYSdyKBJ1x7H2
2024-07-30 10:30:29,2024-07-30 10:31:23,IP Address,107.77.226.106,100,53,True,2024-07-30 10:31:23,R_6ET20tw9RUA39oG,,,,,40.6462,-73.9559,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am NOT very familiar with Elon Musk and CANNOT recognize him by face,,,,,,,,,,,,,,,,,,5uOXoAGzFEJlU4B14NEGmE
2024-07-30 10:30:32,2024-07-30 10:31:27,IP Address,73.232.161.249,100,55,True,2024-07-30 10:31:27,R_5aeNeB8nRTBAzRV,,,,,29.572,-95.54,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,10,10,7,7,,,,,,,,,Female,34,Republican,Liberal,"Technology ",5UzMGLVJT2We3CxXkBbpOK
2024-07-30 10:31:11,2024-07-30 10:31:42,IP Address,72.85.17.43,100,31,True,2024-07-30 10:31:43,R_7scYbOuCStLsArc,,,,,39.2619,-76.4992,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am NOT very familiar with Mark Zuckerberg and CANNOT recognize him by face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,,,,,,,,,,5MIz29gxuTpRVbHrexQoVB
2024-07-30 10:30:59,2024-07-30 10:31:56,IP Address,174.210.165.227,100,56,True,2024-07-30 10:31:57,R_3QSEZHkXXtJOseF,,,,,39.1036,-94.535,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am NOT very familiar with Mark Zuckerberg and CANNOT recognize him by face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,,,,,,,,,,5cNQJ24gxInSW5rpjzA9LQ
2024-07-30 10:31:36,2024-07-30 10:31:59,IP Address,71.13.228.174,100,22,True,2024-07-30 10:31:59,R_6JQHnt5JPBPMEsZ,,,,,42.271,-85.542,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am NOT very familiar with Elon Musk and CANNOT recognize him by face,,,,,,,,,,,,,,,,,,3KlvAPAqnDNUEcsKbU6vp8
2024-07-30 10:30:50,2024-07-30 10:32:00,IP Address,24.178.226.225,100,69,True,2024-07-30 10:32:00,R_1TpD39Bbcm6FyFr,,,,,38.727,-89.8728,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,0,8,0,6,,,,,,,,,Male,77,Republican,Conservative,N/A,49UFKtYX7FXVtTNfRySXa6
2024-07-30 10:31:50,2024-07-30 10:32:02,IP Address,68.228.118.99,100,11,True,2024-07-30 10:32:02,R_1uZptOTClPXwYJH,,,,,29.8639,-90.1067,anonymous,EN,I am NOT very familiar with Joe Biden and CANNOT recognize him by face,I am NOT very familiar with Donald Trump and CANNOT recognize him by face,I am NOT very familiar with Mark Zuckerberg and CANNOT recognize him by face,I am NOT very familiar with Elon Musk and CANNOT recognize him by face,,,,,,,,,,,,,,,,,,1GFqsalb6ruv99CSf5UlX6
2024-07-30 10:29:31,2024-07-30 10:32:06,IP Address,139.60.62.191,100,155,True,2024-07-30 10:32:07,R_3f7w9A7auoiGa9C,,,,,41.6072,-109.228,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,1,8,4,3,Female,28,Independent,Neither liberal nor conservative,Transportation,77lrIAxAqydJBpWhedYd8l
2024-07-30 10:29:31,2024-07-30 10:32:08,IP Address,68.114.116.214,100,156,True,2024-07-30 10:32:08,R_8MKFgCazrWNXSTo,,,,,30.8695,-90.1109,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,1,10,5,6,,,,,,,,,Male,50,Republican,Neither liberal nor conservative,"Technology ",3g4hfSHx2qVt7ve4OtrHmR
2024-07-30 10:31:04,2024-07-30 10:32:09,IP Address,172.56.69.192,100,65,True,2024-07-30 10:32:10,R_51DzPbr1YNxXjnr,,,,,33.6026,-84.4769,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,7,7,3,2,Female,36,Decline to answer,Decline to answer,N/A,6JiqtmL8mlA6BM5s9jrboo
2024-07-30 10:31:00,2024-07-30 10:32:18,IP Address,174.194.102.180,100,78,True,2024-07-30 10:32:19,R_35Ta2jIvrK4Turt,,,,,42.0487,-87.8905,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,2,0,4,6,,,,,,,,,Male,27,Decline to answer,Decline to answer,None of the above,6xMRs4qKwOUQpirkJnHTtS
2024-07-30 10:31:58,2024-07-30 10:32:34,IP Address,170.253.211.252,100,36,True,2024-07-30 10:32:35,R_3SkOlpcoR85VExA,,,,,34.3309,-89.4837,anonymous,EN,I am NOT very familiar with Joe Biden and CANNOT recognize him by face,I am NOT very familiar with Donald Trump and CANNOT recognize him by face,I am NOT very familiar with Mark Zuckerberg and CANNOT recognize him by face,I am NOT very familiar with Elon Musk and CANNOT recognize him by face,,,,,,,,,,,,,,,,,,505955XmZPQ7nc85TGU9qn
2024-07-30 10:32:27,2024-07-30 10:32:41,IP Address,107.127.53.39,100,14,True,2024-07-30 10:32:41,R_3bUX4ExNjtwyEAd,,,,,35.1567,-89.9274,anonymous,EN,I am NOT very familiar with Joe Biden and CANNOT recognize him by face,I am NOT very familiar with Donald Trump and CANNOT recognize him by face,I am NOT very familiar with Mark Zuckerberg and CANNOT recognize him by face,I am NOT very familiar with Elon Musk and CANNOT recognize him by face,,,,,,,,,,,,,,,,,,0yfxUOYCXTbYqxJkuAwP1p
2024-07-30 10:30:25,2024-07-30 10:32:49,IP Address,67.9.165.16,100,144,True,2024-07-30 10:32:50,R_7ohC5X3jx1wQvNn,,,,,27.7889,-82.7192,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,5,0,3,3,,,,,Female,71,Democrat,Liberal,N/A,4dWEr3Y9jgCrSQjuXW5v1U
2024-07-30 10:30:21,2024-07-30 10:33:01,IP Address,73.177.167.172,100,160,True,2024-07-30 10:33:02,R_7EX9kzaY5WfUMVT,,,,,37.5503,-77.3942,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,8,0,6,2,Male,56,Democrat,Liberal,None of the above,1O6r0hTaPcjrgRLH4S71Tc
2024-07-30 10:32:33,2024-07-30 10:33:01,IP Address,98.220.45.48,100,28,True,2024-07-30 10:33:02,R_7rBTypjXRsVtsWJ,,,,,41.6746,-86.0851,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,9,1,10,10,,,,,,,,,Male,55,Republican,Conservative,Manufacturing,6cWspepulaSG52tmnY4ZZe
2024-07-30 10:31:57,2024-07-30 10:33:17,IP Address,108.46.28.40,100,79,True,2024-07-30 10:33:18,R_72sLf2jBt8s8fRE,,,,,40.6372,-73.9037,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,7,4,5,5,,,,,,,,,Male,35,Republican,Liberal,Finance,0KE4hREJEfrc587FQTWS63
2024-07-30 10:30:58,2024-07-30 10:33:18,IP Address,172.59.89.211,100,139,True,2024-07-30 10:33:19,R_7qe6JGLUVeVlO3A,,,,,35.1567,-89.9274,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,8,2,8,9,,,,,Female,51,Democrat,Conservative,None of the above,6IyMadBlY1gL3ONG3cwNO1
2024-07-30 10:33:03,2024-07-30 10:33:20,IP Address,108.211.68.32,100,17,True,2024-07-30 10:33:21,R_772KODyFnu9X2GB,,,,,30.7619,-89.867,anonymous,EN,I am NOT very familiar with Joe Biden and CANNOT recognize him by face,I am NOT very familiar with Donald Trump and CANNOT recognize him by face,I am NOT very familiar with Mark Zuckerberg and CANNOT recognize him by face,I am NOT very familiar with Elon Musk and CANNOT recognize him by face,,,,,,,,,,,,,,,,,,5yCQ7QsIPFqPNxKhxyXA9f
2024-07-30 10:32:10,2024-07-30 10:33:24,IP Address,24.59.181.98,100,73,True,2024-07-30 10:33:24,R_7oSz6WM3JtkZRZK,,,,,43.09,-75.7633,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am NOT very familiar with Elon Musk and CANNOT recognize him by face,,,,,,,,,,,,,,,,,,32RqU5p3Fd3Y4hkPn09w2t
2024-07-30 10:31:02,2024-07-30 10:33:30,IP Address,71.128.191.2,100,147,True,2024-07-30 10:33:30,R_6hFOZtEq5dTJusT,,,,,34.0849,-118.2943,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,5,0,5,4,,,,,,,,,Female,60,Democrat,Neither liberal nor conservative,N/A,73EpGpDhIBT44VNYHWDwB6
2024-07-30 10:32:10,2024-07-30 10:33:31,IP Address,76.36.105.5,100,80,True,2024-07-30 10:33:31,R_5JEtNz60w53LlDE,,,,,33.9739,-81.2345,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,9,10,10,10,Female,29,Republican,Conservative,"Technology ",1XULtWAXvkWK6mZKNMqhbY
2024-07-30 10:33:22,2024-07-30 10:33:36,IP Address,174.218.59.181,100,13,True,2024-07-30 10:33:37,R_1WNJanXgEaCyIxm,,,,,32.6271,-85.0031,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am NOT very familiar with Mark Zuckerberg and CANNOT recognize him by face,I am NOT very familiar with Elon Musk and CANNOT recognize him by face,,,,,,,,,,,,,,,,,,6Jw1VKBOiMyG8P2xULlRLb
2024-07-30 10:33:28,2024-07-30 10:33:42,IP Address,76.177.102.243,100,13,True,2024-07-30 10:33:42,R_5R7N14Ae5QD9OK9,,,,,38.7947,-82.9286,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am NOT very familiar with Mark Zuckerberg and CANNOT recognize him by face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,,,,,,,,,,0hJOJpwd52GzuPME97ljlV
